V1,V2,V3,V4,V5,V6,V7,V8,V9
0.6925699639,0.1422498885,0.6634603695,0.417934767,0.7796831294,0.3015742458,0.2432270586,0.9075228239,0.7432638649
0.7143056516,0.1292715017,0.1683164169,0.7775250203,0.5090558799,0.3639957348,0.5404798631,0.3976266331,0.1984495898
0.5712585505,0.5098237079,0.2787572059,0.4864547022,0.2038005448,0.6585576409,0.0985294764,0.2004561052,0.7070503884
0.6522957401,0.3465940116,0.5144870477,0.5630946055,0.7838374882,0.8623897259,0.625779252,0.7524061187,0.9477737758
0.5940522675,0.8278137813,0.6622742761,0.3275073427,0.8547720104,0.0512538149,0.0396261562,0.3365549704,0.2544842062
0.3517964049,0.3281317076,0.1629809255,0.4222068836,0.5671065315,0.0153143008,0.1085032476,0.5629309574,0.5677839546
0.3230081708,0.7714437961,0.5092211589,0.5659768807,0.7211439072,0.595339461,0.2956714362,0.5024958511,0.3222218945
0.4511250954,0.5828645246,0.0085921395,0.4207841719,0.5364392097,0.27965685,0.4115758073,0.1754945025,0.6844985848
0.03881455,0.8914778666,0.8717613316,0.7763716374,0.2982995976,0.262869894,0.6417391938,0.1265233175,0.5895929849
0.9353968182,0.6622751681,0.599905978,0.4050059235,0.5184484511,0.7542926201,0.4540541784,0.2896469464,0.1551884301
0.8366565546,0.947876021,0.749858299,0.211811108,0.5773266687,0.1015720977,0.8365775042,0.3677604988,0.6132675267
0.7711870414,0.3324172713,0.1681544718,0.952334766,0.9406035987,0.1915114198,0.7680126668,0.2236756859,0.0271732358
0.3708195905,0.2782991454,0.8111834924,0.6199845481,0.7032959934,0.5617952689,0.4778978813,0.6951239146,0.7250704993
0.0488966149,0.9653917451,0.6553839843,0.0467533097,0.0696002396,0.3626411892,0.3702865813,0.3562126686,0.8106965348
0.7875836834,0.9508515242,0.05948493,0.4810417301,0.3412000737,0.8777175744,0.1822856667,0.987296459,0.417734724
0.9076566736,0.5980843883,0.0227877749,0.6239744872,0.04227092,0.2093574551,0.831133601,0.486766285,0.2395449053
0.1453391854,0.945923293,0.0707571292,0.6546513217,0.7180973408,0.5805127586,0.3074816142,0.3954457808,0.237998436
0.9407957739,0.5374636468,0.4048504753,0.5372503016,0.6633847249,0.0167337705,0.8122617765,0.4536085897,0.9929407188
0.9584749979,0.7879587624,0.1649723302,0.9155011484,0.8676506379,0.2428763569,0.3991941323,0.047579932,0.1975749643
0.070786481,0.1085452775,0.1431701134,0.3811383105,0.1791149711,0.641851281,0.3822278725,0.9895068659,0.2238301476
0.4581881084,0.8978599284,0.2695754657,0.4300977672,0.1950036054,0.3510958515,0.2113812899,0.153003626,0.6218343433
0.007898761,0.7076993696,0.6307888294,0.7333021369,0.6113114895,0.1066606469,0.0486081238,0.5648975524,0.8005224557
0.61396315,0.3128994268,0.3101781355,0.7807761224,0.7389917367,0.112102113,0.212704181,0.6134839889,0.3238647177
0.9106267074,0.7265805944,0.939424719,0.3389061617,0.9050052178,0.618239728,0.2007151721,0.5769715586,0.5189362902
0.449830018,0.0265270923,0.9310545216,0.6197159677,0.1906756915,0.7030942379,0.680855206,0.9325213425,0.2001078287
0.2087230105,0.5272942293,0.8484466753,0.7033840471,0.1129536282,0.128205409,0.481302561,0.8144134777,0.6382439197
0.4836187668,0.190547321,0.1396217798,0.9142259653,0.7910260314,0.8715174075,0.8130194724,0.5694336111,0.3225522286
0.522895975,0.1329639994,0.4347127734,0.4342612089,0.9663232279,0.7143764403,0.5254127199,0.2416894394,0.1455731329
0.5557774187,0.2815788018,0.0245306073,0.4452614011,0.9593320556,0.1388393524,0.2991285922,0.6165418469,0.7740431817
0.0003399723,0.5147346726,0.6272037942,0.9903904556,0.3830559757,0.4389472979,0.491893298,0.0973894664,0.5417917517
0.2624549223,0.5205250231,0.0154571787,0.716963327,0.1383633283,0.9313993894,0.1348835775,0.0203194076,0.7697534049
0.6085819933,0.4086432445,0.0320126568,0.8493444065,0.7230349644,0.8526172966,0.1590219771,0.3015059803,0.1919994671
0.0599309651,0.9068422245,0.6812980468,0.4234020333,0.2579385992,0.1907922642,0.3105528653,0.0417778741,0.8270864193
0.569506044,0.7183385384,0.2825861154,0.7794350011,0.773000442,0.8317542768,0.8240883634,0.8620477687,0.3834501945
0.8190340002,0.9565711899,0.225827181,0.2459862821,0.1467836723,0.0493640474,0.025380613,0.545849632,0.954020967
0.5294765872,0.2218249051,0.0073448629,0.5593348807,0.261492868,0.4589725996,0.1022253355,0.1950226142,0.2948068383
0.87866223,0.3545362731,0.1500128587,0.193073947,0.9837676915,0.1859224883,0.280134416,0.7522407095,0.8228514723
0.1109576139,0.7561163811,0.7907843897,0.4760929691,0.2353585365,0.1503831493,0.9076799564,0.6664381877,0.4227782714
0.4795281235,0.6485252474,0.9429735343,0.2460346383,0.054072385,0.3757119374,0.343756173,0.7999032154,0.2924949171
0.211124029,0.9159156764,0.1421436104,0.6464699365,0.9484494228,0.1663948603,0.5618820852,0.5058669364,0.7315921688
0.096413783,0.4499727024,0.790613903,0.9396916479,0.7561605163,0.7392150094,0.8578697941,0.749213737,0.7005338978
0.5848535374,0.6552383096,0.8977510079,0.5284116089,0.3885484033,0.2629553971,0.980191499,0.6649856928,0.2611388925
0.5366852281,0.0701348414,0.9195536787,0.8046920791,0.6412449242,0.9340816925,0.0387488592,0.6612552688,0.171361851
0.7790820922,0.7193046741,0.5520532771,0.4257525501,0.6453109647,0.9931572599,0.8340523662,0.9263560304,0.3505618908
0.7618951111,0.2354796992,0.4017273036,0.6875710485,0.2525425588,0.8651090567,0.7598215304,0.3584224014,0.1371349371
0.7868076086,0.7847624039,0.5819094921,0.1615870532,0.7626964815,0.9222129912,0.5916190352,0.7540038493,0.7309157576
0.1950892073,0.4057479165,0.6985873203,0.487625018,0.8278473516,0.1967055274,0.5108516419,0.3654780574,0.4758357713
0.5809100077,0.1044004422,0.2270934123,0.4802215144,0.600039372,0.3226363626,0.0153624285,0.5878797038,0.7767785825
0.238505261,0.9100853272,0.7126271469,0.1306407112,0.0528297015,0.3614524461,0.1717237469,0.6453022999,0.9115750883
0.9571392343,0.2732235405,0.1535660317,0.6067373175,0.7391649862,0.4947464524,0.2981598314,0.0789957589,0.1639569362
0.8354920389,0.0853048631,0.3601979644,0.7497197345,0.0348181615,0.0975435469,0.3536817192,0.3503854794,0.4341963818
0.0331167779,0.0354017154,0.201277131,0.0159852975,0.5836853103,0.0239231589,0.2809232634,0.6694977006,0.7715090106
0.0920936235,0.6396874876,0.7235815818,0.206764519,0.5907292461,0.5326967933,0.5908198082,0.8102388366,0.0326065868
0.6657936852,0.3422665962,0.1650178493,0.648310672,0.9016008624,0.5334925605,0.996100076,0.691881652,0.2341145456
0.698442315,0.4834731037,0.1462969612,0.8304591007,0.7983281799,0.2439360141,0.1440937517,0.1015328872,0.1563408172
0.0744624699,0.5243633376,0.4478291362,0.268528681,0.4846371263,0.6380401386,0.1061302756,0.3072895997,0.6262187273
0.6357774488,0.4077015494,0.6054660408,0.692227772,0.4967383731,0.4338910431,0.4557508274,0.6290168336,0.4601321761
0.1431835797,0.5582242233,0.3197659461,0.3037110365,0.1517690194,0.9006867406,0.1926188883,0.4943971462,0.7059578155
0.3603562836,0.2718345902,0.1141642677,0.2937677205,0.5948795225,0.3786671481,0.6439931514,0.0499974813,0.0401430242
0.1993349618,0.3007397128,0.6788686474,0.6248674421,0.9630808323,0.7294069543,0.4143255842,0.1321448111,0.2438489185
0.86757831,0.347991494,0.9625375681,0.8881909694,0.4698917894,0.7221652796,0.9462119397,0.7421830539,0.3961698944
0.6857172733,0.2023814137,0.7339113662,0.7286283085,0.3610327642,0.7400291178,0.4306321419,0.3899536845,0.4352453337
0.3583378163,0.3277502323,0.8586275927,0.3728515266,0.4835450756,0.5905731057,0.5207647057,0.4720884694,0.8770465343
0.7122212537,0.0589316671,0.6416958866,0.5084570809,0.1377779408,0.9181428796,0.3730473891,0.0755754206,0.0652107245
0.2953260068,0.9517811772,0.4753033051,0.1646945626,0.7724388533,0.8624678303,0.212199033,0.6116120305,0.0207540479
0.2782726516,0.2492859678,0.6730561599,0.3665181194,0.8024526732,0.604080291,0.9740150482,0.5466693148,0.2142303679
0.326318966,0.4977118939,0.3300177942,0.738322014,0.3545384905,0.0173579552,0.7028771101,0.1795271605,0.4438074236
0.7028611929,0.9876389892,0.420195651,0.61232547,0.5585423843,0.8767973713,0.6598696476,0.1467670992,0.1034459879
0.6765228296,0.7547376247,0.250130682,0.3183600616,0.7653467769,0.0559710395,0.9505185008,0.8934330135,0.2188104969
0.0887942687,0.9791531027,0.2802593682,0.0019936243,0.9768066583,0.6628906142,0.3324768906,0.0137502097,0.860994122
0.0181205629,0.2515628906,0.838965056,0.447945527,0.239989277,0.5893467662,0.1753785606,0.6711524406,0.6782349395
0.3625978108,0.3546082713,0.7867409799,0.5500134646,0.9118849484,0.1699158121,0.3674431571,0.8927516891,0.7873301846
0.4021430269,0.5531399949,0.7888284782,0.1113330983,0.4413274096,0.6490787738,0.7726012557,0.9096337666,0.7921327502
0.3572706901,0.8469489566,0.1064648407,0.3775301136,0.5320506704,0.1545503486,0.3132042431,0.9553106083,0.9012466019
0.2434152269,0.2015519931,0.0319357223,0.1297063921,0.284110808,0.5988641202,0.6571760632,0.6747744065,0.0444925362
0.6207912199,0.1844263047,0.0407390951,0.1195218437,0.7144424913,0.7757246797,0.0424462364,0.3599047496,0.6037466053
0.809373836,0.622615274,0.8889635981,0.272284359,0.3290961345,0.2560810801,0.2936106543,0.6975603381,0.0839614987
0.8814744335,0.8929466137,0.2338684394,0.0539976454,0.2750716067,0.7598076649,0.5124553598,0.3130514943,0.0929411089
0.5112051452,0.1499103792,0.9724971456,0.4757455457,0.4237331813,0.6207395245,0.8370264212,0.8222213343,0.4200416582
0.9118246303,0.5206187784,0.5935390415,0.9821761381,0.9500317664,0.3644746027,0.082633856,0.7932036191,0.6265863306
0.7747970077,0.0277181715,0.0598120012,0.9252785305,0.3743290617,0.9498306012,0.4592640353,0.2348894964,0.489331712
0.7712743576,0.4628218212,0.7197079943,0.7792319707,0.340217798,0.1163324427,0.0749880665,0.5144515466,0.7164624811
0.4970830209,0.9379803895,0.7532974656,0.7454303319,0.9324946201,0.463686818,0.4026094102,0.5408748474,0.3555105906
0.9013942268,0.8433568596,0.8052307656,0.6091799289,0.981344749,0.9925486399,0.8499122101,0.7195663182,0.7187993284
0.0667374209,0.8861017283,0.8305039373,0.8184788423,0.3866681103,0.1230222539,0.4524547216,0.7018136,0.3785393171
0.5368511439,0.872465872,0.9408717598,0.2318031003,0.50048822,0.5498513847,0.2605899032,0.7930571849,0.9123977767
0.2414021355,0.2098607032,0.3532069128,0.6874745933,0.1919262032,0.5528185014,0.0590775481,0.470906097,0.8430108037
0.6796414116,0.1095097519,0.3888038283,0.9699527244,0.0078213552,0.1724118222,0.0017520732,0.3099746669,0.4909448801
0.3696783739,0.0791870679,0.9355536555,0.0797677035,0.3416360889,0.4846300981,0.7537693428,0.9322135667,0.6343849227
0.5236919958,0.2068402937,0.2704052951,0.396487159,0.1710704947,0.4709477553,0.7952000191,0.5348150241,0.7882341463
0.914559463,0.439538311,0.8737578671,0.9533028128,0.3384018335,0.9065917102,0.2289794844,0.449211749,0.9657100616
0.356629418,0.3395758714,0.0606082967,0.8937487092,0.7389921714,0.820828039,0.4504586894,0.1272028158,0.1862621761
0.954122894,0.4579487427,0.2861069215,0.0624373038,0.8705064622,0.5726455702,0.2176361037,0.4261820116,0.2419251322
0.4121200521,0.8095321006,0.4513541558,0.9489821112,0.8097996286,0.5489961226,0.2056278861,0.2270476406,0.806928897
0.2630847159,0.50784306,0.5742697462,0.0935833226,0.7139868387,0.2999397523,0.4456022826,0.4369068772,0.3561844074
0.5519255861,0.2241820514,0.2458488941,0.3824753161,0.7301783639,0.6935454167,0.7265027002,0.1118075445,0.119268581
0.6395057335,0.2179535469,0.2802036614,0.3523165279,0.158757671,0.3971279517,0.5803771012,0.624499185,0.8537500841
0.4636791579,0.9581853834,0.4246552209,0.020489437,0.5320371473,0.0373641069,0.575950179,0.6397579692,0.2539616108
0.8075754114,0.8916882374,0.9376015679,0.6193492764,0.9123571874,0.1433414323,0.6694189424,0.9930040778,0.1923029099
0.1163748747,0.0058115625,0.7251465966,0.6830046463,0.9822042033,0.9310948076,0.3329912403,0.1987410032,0.2628253822
0.7263085309,0.2379689133,0.6491709412,0.1073276191,0.6027814709,0.6175873582,0.480621797,0.547731942,0.8481260543
0.5449641158,0.7540341183,0.9159150138,0.6652812827,0.9528122649,0.7961378039,0.7527656143,0.1487169382,0.0864944742
0.3983683961,0.860131951,0.4147691783,0.4780679082,0.9756979637,0.2576203619,0.734311057,0.3237164638,0.0355890773
0.275945113,0.1631712394,0.6756087122,0.6969052041,0.8575247487,0.2881972832,0.2617380954,0.7373544511,0.225029008
0.049523545,0.1048550352,0.6694861571,0.0021183295,0.3973999992,0.0095454804,0.5848091233,0.271245026,0.1758622462
0.5881316531,0.7883364286,0.7350609382,0.8628618119,0.4450263062,0.5029567012,0.3376347874,0.3857273471,0.2664535209
0.2844399719,0.2881602042,0.0995719815,0.2785374047,0.9124960941,0.3771042512,0.8225347875,0.4070100193,0.3494612696
0.3270813741,0.4410028108,0.5794159716,0.875166263,0.0953318947,0.9555065257,0.8821335351,0.9097018891,0.982894714
0.3090395299,0.1072208269,0.1772715258,0.0110108529,0.6379014314,0.3708716261,0.314050481,0.3402468129,0.0204848151
0.5616687275,0.7461321321,0.7746687592,0.921017648,0.1005479775,0.8232717018,0.3129589485,0.9723009204,0.9395183953
0.1796952547,0.334290188,0.8728944648,0.7167053933,0.7948693375,0.4426594037,0.9622369367,0.576515109,0.2783429695
0.0861367532,0.1134207288,0.6263077809,0.1243957335,0.3245328148,0.6299954129,0.1589561286,0.5952437276,0.2188062891
0.079665537,0.2155376845,0.275939875,0.1447678672,0.2493037248,0.9525889449,0.8991490463,0.0821060282,0.3387197296
0.148350768,0.0810848009,0.7370634279,0.0640867872,0.6875825897,0.3044022627,0.7002661994,0.6954902576,0.5798088384
0.9548188697,0.0324282921,0.2503822648,0.8544167981,0.2498833095,0.0847969707,0.1024996694,0.8783521499,0.0114614253
0.4468541245,0.8733608054,0.9731268038,0.9283581842,0.7029810289,0.648757983,0.4541696268,0.0396650825,0.8924913509
0.7925088748,0.6649527168,0.7741620194,0.8100387163,0.2142434143,0.8840087408,0.3458327644,0.7779927775,0.5320531344
0.9671985179,0.8922652979,0.9302482302,0.2556276079,0.6929260576,0.7603014659,0.3568717972,0.7713314174,0.9881818253
0.275163742,0.0503299534,0.4244587731,0.0595470553,0.3371686032,0.9318432196,0.3937621061,0.5191409744,0.5480361972
0.7369150687,0.5993614614,0.4887886911,0.3297318495,0.1644820203,0.2901979431,0.6397031441,0.2372451893,0.8239903278
0.5269640074,0.5531500296,0.0445819336,0.2311817699,0.931211527,0.7548219734,0.3929943191,0.578282421,0.5480027809
0.8579342656,0.299178682,0.7328791611,0.7796815815,0.328202985,0.2643549114,0.028995875,0.4070639049,0.7407456294
0.109944476,0.3790180802,0.578803285,0.776399554,0.0692733524,0.269521269,0.2708898643,0.0428279799,0.6525452926
0.18538918,0.5171973908,0.5617016514,0.3815399776,0.6580106646,0.7078744993,0.6846825925,0.2538111415,0.0588243508
0.6242623804,0.691627726,0.0786934218,0.7150093075,0.3058262498,0.7866666205,0.3024455842,0.5637856694,0.4012012638
0.1025352981,0.6009955385,0.3728242121,0.5902747335,0.841042334,0.5992810125,0.7835930837,0.5007195885,0.7942887978
0.5350948379,0.0495565936,0.5524277666,0.383615881,0.2961921077,0.3930748976,0.6759288819,0.7395790108,0.9813404179
0.1302213904,0.0985198482,0.4356886155,0.9232774351,0.0738600411,0.7694340094,0.8109706023,0.2205477469,0.4959294137
0.6100621689,0.874008311,0.2091007421,0.8166611521,0.1612925972,0.7204553823,0.4668560785,0.040460512,0.7391494201
0.7480134238,0.7057630285,0.2297170314,0.4276761559,0.7202462112,0.4239330715,0.4854956076,0.6980141401,0.6515139136
0.1654485038,0.0082057056,0.9332609721,0.2786289854,0.4985064033,0.1473094155,0.1669816913,0.2221291498,0.1167702051
0.570537834,0.7127331707,0.8541738524,0.3661367239,0.9386323071,0.9220800223,0.6587573614,0.8399445682,0.279685681
0.1548370067,0.8204538529,0.1822493144,0.5672468049,0.4688934248,0.8322087072,0.1897834628,0.5755676313,0.0170215955
0.0210668684,0.6836678295,0.6295999258,0.6577571009,0.1902720563,0.7430583916,0.3103650799,0.561784242,0.1090866008
0.7094057226,0.5093608745,0.0911855178,0.7630262449,0.9358420158,0.0933235914,0.6946527406,0.7425441255,0.0083609382
0.8347524141,0.096496369,0.6012234681,0.8165598374,0.9129648581,0.4237583408,0.7464097929,0.2103902928,0.0537664047
0.2358289682,0.8993006381,0.5942777593,0.49311125,0.9121166966,0.186608766,0.7845799837,0.0568863063,0.2125636255
0.7765741716,0.1030463851,0.6927421549,0.2452433151,0.1204479234,0.835148565,0.7450993785,0.9609596329,0.3512684442
0.4346947309,0.8311504202,0.5178943502,0.1930291723,0.3114015653,0.3262714932,0.7465827717,0.7095641224,0.8138845004
0.507032505,0.7237584244,0.3911457001,0.7378648701,0.3275210757,0.4884443958,0.4469792501,0.4420379873,0.3915995255
0.6183911476,0.323334398,0.7279058015,0.5292527159,0.0115699188,0.9592898563,0.2809739702,0.2936404063,0.4267859682
0.6529346907,0.3146071162,0.8478258208,0.6676182477,0.7084242541,0.1987741075,0.8730088035,0.3653845775,0.0393875688
0.9279678841,0.9812636897,0.072461583,0.2536930393,0.5927145258,0.878545024,0.5110684324,0.8635381348,0.6041470224
0.2135636194,0.0378013537,0.6979848717,0.8882679916,0.2673309774,0.8224110138,0.8737759113,0.3730999634,0.7321755807
0.362196187,0.4052725032,0.4036521125,0.2524779567,0.8672359246,0.8370032737,0.7383833793,0.5103952803,0.2121801819
0.7791176899,0.1072752175,0.8128470089,0.9960085121,0.0939695162,0.0824992957,0.8086318369,0.7574661875,0.2716146277
0.6779979183,0.0606687244,0.4127279427,0.5837992399,0.0568722005,0.4399897906,0.4628585081,0.8907610294,0.0108005609
0.7750255601,0.3536945914,0.4087375689,0.9696725684,0.0654239464,0.0113362679,0.5395395192,0.4450255511,0.8509707591
0.4690814829,0.4351224473,0.6671657034,0.8306741093,0.5933083743,0.8067469229,0.2001728928,0.0897241486,0.5502433523
0.1380015942,0.9582066063,0.7972458368,0.3446453137,0.0636091451,0.8416472822,0.8938968994,0.5081727845,0.6822947909
0.919720642,0.9276169438,0.8343979563,0.6983397834,0.4504592265,0.2717503945,0.4492474883,0.3420136366,0.1492918045
0.5753360903,0.3651123852,0.8782089679,0.0660522266,0.4139642054,0.8575908574,0.4751362461,0.3196872375,0.6174305212
0.2292803088,0.1564154674,0.1495699815,0.3857404704,0.0101568468,0.4314855738,0.6821430954,0.3738445244,0.9810759975
0.7788487854,0.0639999688,0.750876219,0.8811162536,0.6315016621,0.2492540565,0.5712084793,0.8698803475,0.0161980239
0.1535070704,0.8631145956,0.8833204953,0.3724289217,0.4176123191,0.7149000964,0.5478324306,0.9775242568,0.7915026066
0.3332027411,0.4740045352,0.3849098042,0.3892700137,0.5362355737,0.9782936235,0.4353771878,0.6250407815,0.3246394834
0.6167337527,0.0268950537,0.4385231857,0.6824558158,0.8297376058,0.8474844787,0.3993958598,0.6540278175,0.3904881862
0.8034469099,0.0267235846,0.7010345852,0.4533943299,0.628322989,0.248714753,0.7675190181,0.8022377936,0.330270645
0.378076429,0.2049761338,0.8914632497,0.5100753985,0.0463255767,0.0778733043,0.6838303539,0.2735321827,0.5495268644
0.0344545241,0.9927401696,0.1716414357,0.8711714025,0.3646797829,0.8720697744,0.8608120615,0.8042366162,0.9223362487
0.3432702401,0.5983038764,0.7833154039,0.323679887,0.6389697024,0.7492262004,0.8789026248,0.8713750658,0.9890538219
0.283226389,0.6983834347,0.0003393891,0.3405866218,0.4141665485,0.6281991072,0.4507445658,0.107919852,0.8969245204
0.3711472976,0.4700428634,0.4793557816,0.0785122698,0.9729364631,0.5646167661,0.5542681445,0.3356225647,0.1623623858
0.8121246363,0.4438616943,0.7551265499,0.3057572453,0.0676457542,0.9648135002,0.1115217512,0.5908934851,0.9910575198
0.578503873,0.680187972,0.8771789882,0.0815469578,0.4528905482,0.3648599179,0.1639355263,0.7467598235,0.8925712251
0.9749227159,0.0020539283,0.8175955764,0.5209830091,0.2372482324,0.7480934428,0.4292745104,0.1175835752,0.3803447292
0.5916179833,0.6713671205,0.5123131333,0.0660103462,0.8896810475,0.0556738812,0.934666408,0.3867060565,0.5640687358
0.6269495112,0.8207852638,0.6378131793,0.5285975421,0.551273633,0.4117838908,0.735840475,0.0603545108,0.3452316865
0.2634170647,0.7994652828,0.1474908767,0.7593390094,0.7533689095,0.0471011626,0.7713489935,0.774397972,0.7468566524
0.3169749249,0.8506922785,0.8929159651,0.1216033117,0.2760706856,0.397306775,0.5492106583,0.5079654828,0.4325532089
0.4618401814,0.9955558309,0.9741049774,0.1348497074,0.7554104186,0.4911456886,0.1975668627,0.0616346109,0.7199298663
0.2966013143,0.4504634123,0.3195383882,0.9167833454,0.6016467009,0.1792710114,0.3509421586,0.9827791119,0.9612088376
0.5700512952,0.5618938236,0.9829309552,0.8230894178,0.0556159192,0.6496608902,0.5823619587,0.6556124056,0.3320371672
0.8096580389,0.2774649982,0.4695936828,0.1751260802,0.9334510162,0.1153143465,0.5096331032,0.3227248639,0.6704718973
0.5746581561,0.8940335587,0.1676073258,0.9325987499,0.2026684727,0.2047308658,0.8254750969,0.0979529023,0.1261395309
0.6479370205,0.4068633982,0.4166371992,0.1926133959,0.6560526376,0.2216277847,0.9425019878,0.4633186164,0.720878039
0.9198237637,0.0404432893,0.2306653236,0.2443279943,0.2304558749,0.5308467017,0.2351442752,0.1511429271,0.7270494241
0.2921089483,0.3970563631,0.1999221346,0.9369362209,0.504039723,0.6680428493,0.1869551088,0.1556174173,0.7989378071
0.8739275732,0.4933472343,0.4892824751,0.7394252801,0.897810414,0.0054281261,0.455611015,0.9744676845,0.0334419343
0.994466651,0.0883629187,0.8167585188,0.6292450055,0.5171113892,0.2268593858,0.9612225515,0.3833133862,0.9209440062
0.7760510868,0.857774057,0.4580614399,0.022681606,0.1769709033,0.4999000025,0.975185859,0.520815569,0.3213755093
0.2453024557,0.6821453182,0.1698565811,0.4111289014,0.8368433684,0.0746320076,0.4512506751,0.5287609806,0.581457292
0.6893088727,0.978239564,0.3013257561,0.7378090813,0.1116194082,0.5433766535,0.0778047987,0.5184832099,0.9100102307
0.0530263681,0.6158383556,0.212122163,0.6682283883,0.9660617099,0.2828388251,0.0510511745,0.5571348914,0.7356278149
0.8467108717,0.1651062199,0.9068792732,0.6236234901,0.6455796582,0.9297360575,0.6519411472,0.9051382861,0.3156056211
0.3050643962,0.2184908686,0.4385143076,0.0868436305,0.6899548026,0.5808662961,0.0432454185,0.4143027135,0.7037597506
0.7777890183,0.4276562121,0.9787649275,0.2771224203,0.4085649699,0.4103457071,0.9873755812,0.9209500293,0.4943323564
0.158877928,0.0290467576,0.7043129706,0.7495703935,0.288055094,0.6986952189,0.4025470077,0.924487924,0.3710065559
0.976583157,0.2953826392,0.2339351587,0.4119497868,0.7083772421,0.7900720118,0.8463296511,0.2981992858,0.2433615385
0.80733497,0.1313994729,0.7967674208,0.1441386326,0.5622924934,0.0565456678,0.6322547316,0.9080544396,0.1336552259
0.6519699339,0.29780433,0.8022027281,0.3681105243,0.406361304,0.5066362307,0.5357247777,0.6015234224,0.2225868898
0.5879135125,0.5533250575,0.6449147952,0.5141743838,0.7860239092,0.5351821701,0.6122075685,0.3100395584,0.5103769335
0.0196833834,0.9001131158,0.2123212051,0.6893634615,0.8111515043,0.6992583328,0.370674727,0.4162788421,0.0540813135
0.5604275367,0.9084902371,0.1229907668,0.9697524954,0.1336655545,0.1149215118,0.2590506698,0.0682396658,0.9397231587
0.9895883282,0.7719322508,0.2886343277,0.7980833284,0.4328325167,0.470855268,0.5338130046,0.0171562247,0.6530345834
0.4811693823,0.1086924826,0.8119900352,0.4995622186,0.0103543545,0.3431122317,0.0638619,0.1140852061,0.7256207827
0.6769132616,0.4371396452,0.3827757211,0.2275506628,0.1945861862,0.2831263558,0.4092478047,0.2932841175,0.8994435004
0.6258618538,0.5627777195,0.4433111409,0.8797834837,0.8704456284,0.28634468,0.6867131742,0.5426121762,0.047428028
0.4679568715,0.0963572501,0.5185214044,0.2950734168,0.0069430578,0.6111475762,0.0646948281,0.0278703882,0.3105650346
0.9325533006,0.1817780349,0.4917728442,0.2116395975,0.8881849872,0.0589795909,0.9556640843,0.4654375599,0.3030063508
0.3200399266,0.6774590237,0.9144221351,0.1395555204,0.8407343978,0.3464420955,0.4743150056,0.9089203964,0.0044773445
0.5370137661,0.7145366492,0.4580384367,0.944543876,0.0687313597,0.2855282552,0.9260495752,0.4028240528,0.6119629177
0.3417678573,0.2781362727,0.4904519361,0.819506695,0.173060793,0.7584533105,0.8458822893,0.1992497274,0.7993023039
0.8296299025,0.1690232831,0.9550315898,0.1294304712,0.1185088153,0.6743460984,0.9964809071,0.093119191,0.9483637707
0.3042959159,0.3367497679,0.3870508773,0.3125097086,0.1911351376,0.8960009909,0.2923080933,0.5697125306,0.0816235903
0.8404891938,0.4128077452,0.2037921227,0.4109652322,0.4457730148,0.6283265313,0.7692052987,0.5693695156,0.1449227501
0.1702703806,0.4262647186,0.8571947992,0.0096483757,0.5830367932,0.6129210261,0.4048256003,0.6665761943,0.5230003402
0.8291319979,0.3027956497,0.0800696113,0.4390240586,0.9496347662,0.6079361106,0.60800776,0.1604650791,0.6329903104
0.2767146605,0.3946653998,0.1203723447,0.9369775371,0.4986903132,0.5136729819,0.358104686,0.0413993394,0.8774773821
0.2317307137,0.7410990177,0.1687042904,0.2660427678,0.8400646315,0.9692193519,0.7859043381,0.7544065402,0.969506792
0.8828454285,0.8441517882,0.1328283702,0.711986772,0.8205216164,0.3299936168,0.0526296031,0.2609174193,0.1116823538
0.2732328167,0.3001633631,0.4887738039,0.0156572042,0.1915937264,0.4868300899,0.6745542844,0.2589154735,0.5309802245
0.0327826354,0.7727145539,0.4416869564,0.1766820773,0.5356890946,0.6622744135,0.5215093337,0.7647002717,0.1795819639
0.0811907735,0.2923339061,0.1841525137,0.6294140439,0.3987239599,0.8063482041,0.2388954286,0.1984669988,0.3827324738
0.4033761709,0.0306101542,0.8307990741,0.0864560369,0.7872918837,0.7860980039,0.0193657142,0.7864081198,0.0498015438
0.995578204,0.4188254536,0.4463347199,0.8946697467,0.5899251327,0.6222708013,0.1322811067,0.7741349484,0.0859562356
0.2446558434,0.5323779543,0.5683229642,0.5138914741,0.800958555,0.9669027368,0.5616486622,0.2318727146,0.3710982127
0.9575392518,0.8813839857,0.0346694081,0.3365735528,0.5676186427,0.2169052481,0.2910732033,0.3461431975,0.0809618796
0.0318443086,0.6351984232,0.1712792821,0.3924469256,0.2915169026,0.1338667057,0.181794507,0.2949410125,0.095524644
0.2710857624,0.3128136299,0.1250072031,0.9813612965,0.6850052543,0.893753197,0.5353417902,0.9626635928,0.3537035179
0.1530007629,0.3866665869,0.9459298439,0.1418850229,0.5046072325,0.0705157784,0.3629045424,0.1022020453,0.4110587705
0.6438386664,0.7921446087,0.9068680084,0.3580491678,0.1579051539,0.915031967,0.7436280516,0.8685924169,0.2223276454
0.0078602224,0.4953860589,0.6120017471,0.1052107336,0.5920715344,0.2969916551,0.557419776,0.9535022182,0.9332129019
0.1549362089,0.2628091266,0.3949399097,0.2878080683,0.2783713487,0.9322264907,0.3247522307,0.0404814221,0.882181077
0.7763405128,0.3519324427,0.7243358395,0.0607167925,0.7771847956,0.9911639416,0.6068479272,0.5869180856,0.6839630597
