V1,V2,V3,V4,V5,V6,V7,V8,V9,V10
0.7319179601,0.3647642648,0.6230037832,0.9317379661,0.7660592671,0.0145403459,0.2868904034,0.9473231814,0.0634850785,0.1839325358
0.964738389,0.0657312067,0.9970562689,0.9337225747,0.5039295519,0.4144139008,0.5275514727,0.3747226167,0.7420883153,0.8888740181
0.9416086879,0.3195025527,0.7188811172,0.9093367769,0.5745065433,0.8451722504,0.4713630571,0.0038692346,0.5464945973,0.2723051161
0.7341607953,0.051130486,0.7843632151,0.8277846805,0.4851019778,0.5423443145,0.8930501097,0.9531223087,0.8549487495,0.5339427849
0.9325839558,0.5819910315,0.5752404069,0.7174042943,0.6747828892,0.7525346268,0.8505359374,0.1400702468,0.3795976692,0.2805368758
0.1361215485,0.1239148765,0.1823859906,0.7096371586,0.6448196301,0.5672637394,0.5167286906,0.9667346098,0.7052289585,0.4196417516
0.9937729323,0.8873307353,0.8112692295,0.027482566,0.0043633645,0.9360433684,0.7519010929,0.0661136003,0.5952639622,0.7618918654
0.9641176232,0.9620505972,0.8832529346,0.3369277371,0.858622832,0.7898165137,0.8651234279,0.3224556402,0.8399340864,0.829346156
0.9856358755,0.2972931352,0.5986051818,0.8937386402,0.8055949835,0.6177271535,0.0380924798,0.6082163805,0.990196255,0.6172595224
0.3337778861,0.9488843214,0.2873156366,0.1250032086,0.7686807169,0.8249029049,0.9578754141,0.5025602567,0.201758123,0.3514021153
0.7376995494,0.9454651694,0.3257765479,0.1722954544,0.9271825578,0.89944888,0.4832568397,0.1070663815,0.8914592203,0.7513130526
0.4583305803,0.8918835879,0.5789417219,0.3437000888,0.3321195303,0.0223016085,0.2277873093,0.2170687292,0.7674952,0.3245080665
0.5939976431,0.7679040127,0.5476256108,0.5969697852,0.8406586275,0.9148838667,0.5599157533,0.0549823192,0.3099820092,0.5604927302
0.1064479069,0.7991271105,0.9020329986,0.0165638051,0.4813684372,0.3914617717,0.1123816895,0.9005496306,0.1493716741,0.9964063433
0.0929505301,0.4329307021,0.0990079988,0.2268921998,0.2751144122,0.4285576865,0.7037451183,0.8197334595,0.3274662634,0.2862961954
0.549906973,0.5511532275,0.3261254227,0.4751043303,0.8829601496,0.0827502378,0.1626132228,0.5653207491,0.1951176575,0.8672059805
0.9408169216,0.4225882778,0.4580553982,0.5022298915,0.1799849055,0.5425800602,0.1040882247,0.0164698393,0.6837846872,0.1735773603
0.5594961867,0.3636718353,0.0377693367,0.0195689155,0.8546470071,0.3039161784,0.1021570065,0.2073581358,0.7995545545,0.9326905929
0.0297761441,0.4873504513,0.8765669824,0.046118693,0.9670917133,0.3842172949,0.7703289031,0.2795019152,0.9759145004,0.9458805795
0.1778308486,0.9760516812,0.5269033888,0.2841398332,0.2794784256,0.6050325111,0.3561074741,0.4051476924,0.3583153428,0.7611684892
0.8563581978,0.2005454518,0.5720761151,0.9953884094,0.0712391289,0.0563465869,0.9172884151,0.2748270368,0.7427993887,0.2275528531
0.9660091908,0.8288718238,0.1934843017,0.3269257785,0.6967531906,0.5423096782,0.1753204875,0.798238327,0.7525629369,0.3302947839
0.4222737821,0.8630111909,0.8851514161,0.2434492814,0.4462646691,0.3219782007,0.6712002684,0.2025380579,0.305441753,0.4063911971
0.1746336592,0.335082869,0.3408439411,0.0017781761,0.0105187229,0.7146013298,0.7405133287,0.0482996649,0.4520287171,0.3019106467
0.139543049,0.2204288084,0.6170607924,0.5166799626,0.4052282036,0.0444798633,0.0035817004,0.3647036669,0.0493190808,0.7514786411
0.6551502876,0.0524275776,0.6791874454,0.4104355632,0.7092331692,0.8091077372,0.4070002323,0.5590775472,0.5496566398,0.8999844638
0.701578605,0.120794012,0.3598880139,0.6894563232,0.1708741947,0.4490298992,0.7449400858,0.2568262098,0.3271558709,0.9969724165
0.7861595242,0.0648601307,0.0718976408,0.7206724449,0.0079559784,0.6731955097,0.1634418007,0.8524553976,0.4842831588,0.3984937307
0.9471054082,0.909684961,0.3394905922,0.930346247,0.8064400598,0.3011747354,0.7070036624,0.1074500026,0.3511189888,0.9643975201
0.0389054862,0.0344857804,0.6418585076,0.644460429,0.661204095,0.3041865826,0.2620520398,0.2647236222,0.1176107381,0.2899110594
0.9692550707,0.2417713308,0.4327830204,0.010315872,0.7843732543,0.8165089521,0.2185523827,0.3687303748,0.3574706421,0.4333938861
0.4384218366,0.6028545648,0.5341241779,0.1983599984,0.0925190379,0.7014906502,0.2770632133,0.1628665514,0.6105205202,0.2714079341
0.3598640459,0.27625849,0.0576754222,0.2532645261,0.4820056874,0.6268898817,0.2403575417,0.0109317973,0.6410369186,0.026979577
0.1643707424,0.543900307,0.8614136942,0.8250882833,0.7712836287,0.0765355472,0.0786462149,0.6761147717,0.9485441598,0.4232689759
0.9540611915,0.6151585146,0.0575058532,0.4389056717,0.1825797183,0.6646372487,0.6204073401,0.2087922255,0.0439178904,0.3398043078
0.9097499191,0.9404333828,0.3866498338,0.168416304,0.3626327072,0.7600250284,0.8500367987,0.5850801812,0.6752899182,0.2406707951
0.3991899949,0.9331437601,0.4122338151,0.7109446831,0.0731115106,0.5339011105,0.0222556849,0.9435897223,0.5821262554,0.5726167522
0.3388633316,0.5686008874,0.8209139458,0.0854413866,0.3893000425,0.0336840774,0.3719141122,0.2526012801,0.8575908958,0.757146911
0.6437481823,0.7793677156,0.2659089416,0.3413216479,0.8859924879,0.1668435212,0.2735823223,0.5858223429,0.0360420402,0.0311498067
0.5723795251,0.642339421,0.4410904332,0.8265932268,0.8377379919,0.5334137508,0.3837789486,0.3653565538,0.8581515236,0.0169910511
0.2233157423,0.8709605525,0.931569766,0.3142543961,0.9362273882,0.4218202396,0.1617967344,0.2721023699,0.9194290484,0.780562755
0.0755538265,0.0692314459,0.3679827503,0.5608120637,0.2759231816,0.5759122709,0.9554535116,0.3442021131,0.0627227884,0.1240879586
0.850632868,0.1543346469,0.7564099224,0.5219621072,0.7183125396,0.1391951616,0.4912270643,0.1400584197,0.9330714555,0.9638451349
0.6370625801,0.424634594,0.5963448428,0.3891288694,0.8407955836,0.1819204451,0.4165091044,0.6659895345,0.7976312744,0.7923581207
0.3427228865,0.3443586729,0.3398859554,0.9405540565,0.2414086862,0.1553757,0.9603511584,0.0660576839,0.6454367666,0.1930045097
0.8518631898,0.2144710741,0.2399639357,0.0960400957,0.7997707822,0.0060496132,0.6587170637,0.4216858367,0.0164866587,0.5224719024
0.9258107531,0.1922078682,0.6453456611,0.0544006918,0.9900654575,0.9969956058,0.0681130942,0.575396494,0.1278871023,0.9404766995
0.7881974999,0.262171648,0.8689172284,0.1185381075,0.8666629954,0.3459263607,0.0538842045,0.9709585954,0.9240000125,0.2373840404
0.989373246,0.0057967126,0.7938169378,0.5921604661,0.9958539503,0.1053926738,0.5464348618,0.9914876006,0.0092897937,0.5701253819
0.8449619974,0.3387269829,0.2977663921,0.8308822627,0.5677942641,0.3631534942,0.4336775523,0.2945453767,0.8550575403,0.0878509623
0.3224973886,0.3158283806,0.8763577205,0.0137799291,0.4457955274,0.2878229043,0.5061592413,0.9989042957,0.4986721384,0.2450346516
0.1414111496,0.4406089683,0.3429104863,0.42037199,0.4023308605,0.7069671773,0.2002638013,0.4896101824,0.7296528257,0.3742025564
0.3277299847,0.471775007,0.2150316332,0.8751505115,0.2390641347,0.6703600278,0.8187249561,0.8661884093,0.5249116693,0.0712081182
0.6925367222,0.2862179268,0.3488429093,0.7168572557,0.6875759582,0.5721164867,0.6419753532,0.7498361722,0.3667466997,0.2271106727
0.7598434258,0.4128315484,0.7082117603,0.7391989494,0.5340046184,0.2201792819,0.3667646025,0.3164767749,0.6377753229,0.0670878454
0.2564301759,0.4364842083,0.0064449324,0.7625987027,0.0366365539,0.8434321422,0.8928239157,0.8616060512,0.8082897889,0.6539400397
0.5684551361,0.0859666008,0.9155996896,0.3311090101,0.5207662417,0.3390590958,0.4892148071,0.9373151797,0.1602847325,0.5096335975
0.6333000506,0.5550857682,0.6870469847,0.8886522241,0.7909370468,0.2604081633,0.2889533557,0.4329522569,0.8604082977,0.4078239996
0.5063489305,0.4030249158,0.3711255945,0.2722696022,0.1278403141,0.4956580002,0.7937821271,0.262833853,0.7523290482,0.3681141315
0.6404950006,0.8229169548,0.0212094823,0.6590068061,0.8748854604,0.5230986974,0.81158617,0.4353479622,0.8913790749,0.4259284562
0.753508552,0.5525372229,0.6729096419,0.5392380543,0.2461387909,0.9410314099,0.8415947137,0.9625907775,0.7153582834,0.3079120482
0.0825600016,0.1410976709,0.5575436428,0.7695091127,0.874899985,0.9632905822,0.9456819084,0.1060848515,0.1776120344,0.7360961328
0.2485903318,0.9896146934,0.2403736401,0.3995566724,0.0008237143,0.5064905817,0.4866738645,0.0364820077,0.3508600711,0.0028535288
0.7625501072,0.495099582,0.9853596848,0.2105769073,0.280931636,0.3344360737,0.4306807374,0.4940955427,0.4504604943,0.5783096624
0.3501273745,0.4002295635,0.8987832372,0.2008536065,0.8974083448,0.0994897827,0.294987754,0.8302140653,0.9393281487,0.523605532
0.1406477969,0.9699456717,0.1844786908,0.9821197556,0.8706576757,0.4058268701,0.8219133201,0.4037012737,0.0105496112,0.336450466
0.7985170877,0.7965517584,0.8039807021,0.7025081606,0.1860925318,0.8657757277,0.0829979354,0.9075203186,0.6221520598,0.3993646335
0.1645107376,0.4032571325,0.4869281384,0.107497985,0.9611929846,0.0490111671,0.8045177353,0.9298357612,0.5541917663,0.4754450733
0.6320464672,0.6275205954,0.9987321259,0.2710759945,0.7178060149,0.4920904962,0.3375585456,0.2216999121,0.8238748768,0.0448081028
0.8333268438,0.5917616028,0.1757969605,0.2732878914,0.0453787136,0.5798264963,0.184831416,0.190530797,0.872254068,0.8398516814
0.8422517912,0.2798120764,0.6864714802,0.429407086,0.3043064058,0.4289439595,0.0364801264,0.5319909989,0.9491712248,0.5388345215
0.8760748145,0.1832909128,0.1648807812,0.6692433122,0.3858594855,0.5942758827,0.6316352708,0.4083880379,0.6075397106,0.5913745258
0.9532183725,0.9123077276,0.2241546826,0.2223382734,0.76908957,0.4056947373,0.7348276232,0.0412436877,0.5185203732,0.3996320879
0.1429150898,0.4102404281,0.1824633875,0.1720898033,0.464593471,0.8924500644,0.8933126098,0.2037627557,0.372652557,0.1831126055
0.9682363351,0.077979733,0.810317785,0.4917525258,0.5965607229,0.7642605528,0.790693314,0.6683893553,0.832561617,0.9775029614
0.0798854183,0.6445603676,0.8636443354,0.0535090123,0.9308130865,0.6371910905,0.8859379601,0.9875206104,0.0039567989,0.5606205254
0.663668724,0.5482092788,0.2250030518,0.3070623614,0.6435603315,0.8669779496,0.0574185818,0.475202,0.2500779666,0.5940005737
0.7007239112,0.4455978964,0.5373844802,0.1820873749,0.8249174505,0.9216071044,0.1136362765,0.8555903393,0.4347882429,0.6754884471
0.2419291516,0.056685722,0.4177302716,0.7423397121,0.5967234313,0.5426915793,0.292865606,0.0346247756,0.3704638057,0.7876950596
0.7151050358,0.6568910561,0.4511896025,0.0505126752,0.5166237161,0.8284874666,0.1905924657,0.2538739387,0.926428661,0.2152660857
0.9834131342,0.5742293939,0.654719006,0.4615201189,0.074152984,0.2928284951,0.7524460654,0.6440055305,0.320632674,0.1019735974
0.5115588869,0.073974241,0.4353352843,0.0949364218,0.3923323166,0.2505445192,0.3572063888,0.4734102734,0.8337235858,0.7992766064
0.0690663827,0.2470123842,0.5109555207,0.1701297136,0.9006823984,0.8282614623,0.7515993745,0.6927957169,0.9668651631,0.6549655918
0.2002947603,0.3409493479,0.0773273169,0.6619273759,0.102978036,0.6742319276,0.2774813955,0.3095817675,0.0545409839,0.0477759351
0.4129022968,0.9666250092,0.7861066596,0.841203263,0.6510929877,0.2327514014,0.2830298566,0.1185369084,0.5689853462,0.9808824537
0.2328567617,0.6362709661,0.5563980304,0.6279916784,0.6381910068,0.7077084403,0.5135278883,0.4084701319,0.9337737814,0.83647105
0.0910127421,0.7227308301,0.6710787644,0.8991470442,0.3040829869,0.2516617628,0.9385399201,0.1757504372,0.1887322972,0.7091802966
0.0680789503,0.6382528404,0.4745710066,0.6187290747,0.9608778614,0.9695532587,0.667235329,0.0799047165,0.2372572285,0.1421599584
0.3491648927,0.3012834897,0.5376914942,0.9278218616,0.3953557177,0.0822078269,0.9647259396,0.6161148336,0.663298076,0.1803056549
0.6753320796,0.442157862,0.2312824645,0.7472096146,0.0570178232,0.7391766827,0.3914320853,0.1571494553,0.8684085687,0.2081323094
0.8079855982,0.2425971148,0.8144001011,0.8718554159,0.5867140647,0.9330849291,0.036541827,0.3684591732,0.7970031409,0.2150509553
0.963049815,0.4715238309,0.0725057414,0.71799037,0.2019478874,0.5968540697,0.3229722781,0.3147316587,0.0521181987,0.0494216429
0.6239826586,0.9621025654,0.1913578869,0.2001352173,0.5720150883,0.0399709106,0.7521148475,0.7009060031,0.0012778221,0.0750393423
0.4774346116,0.2878003765,0.5676861866,0.8652569181,0.3237080369,0.7745334632,0.8361924386,0.5073274635,0.1135793938,0.5616275873
0.6643738535,0.7019405323,0.1572977009,0.4288201886,0.1259612031,0.3465945413,0.7209616795,0.0643250172,0.5386587388,0.2448489978
0.0127722998,0.4459283156,0.3802760264,0.2069516464,0.8129387677,0.7471554717,0.8226226771,0.6257325197,0.0878272033,0.2223797825
0.5919523947,0.0030372946,0.2102100227,0.3786318151,0.74080391,0.5429859473,0.5824209161,0.8294677564,0.4285880737,0.8733451024
0.3833520624,0.7830435329,0.375293765,0.6011620485,0.1561237029,0.4189657194,0.6502689628,0.04929912,0.2927941959,0.5459126814
0.2896807792,0.1552011108,0.0115831404,0.5993356563,0.4038592039,0.3995889795,0.9479228465,0.1618418216,0.8298970121,0.8049574345
0.4386082473,0.5383703101,0.0552880196,0.5398440724,0.8183917743,0.3373298009,0.3930395679,0.3592320099,0.1582809514,0.2289019309
0.1614364274,0.1544898523,0.8958489061,0.1565870692,0.7800788502,0.5875513784,0.73780043,0.3341468293,0.327777446,0.3846446353
0.5175652213,0.6577637664,0.3288480968,0.5346001002,0.0974695419,0.7469173742,0.7462798052,0.2219673987,0.5241205774,0.9867345248
0.5028488161,0.8707222131,0.9763364771,0.4858440494,0.388945624,0.9472623183,0.8340403938,0.8213039236,0.0706325942,0.1368674347
0.9521183737,0.6560722992,0.9559344128,0.7724399019,0.0204086895,0.6503485576,0.7921435989,0.7058910301,0.9140963426,0.3695705691
0.0383807467,0.1538276509,0.8299052026,0.8280121153,0.9112802311,0.5609425439,0.3998075044,0.1351314185,0.8866986535,0.6470016371
0.6842272959,0.3156555118,0.7165913673,0.370101376,0.4270758799,0.3227175863,0.2494629761,0.9181927633,0.0626964187,0.4835873533
0.223462505,0.8821379431,0.5106374035,0.158561856,0.82180775,0.1498305537,0.8772407561,0.6121841844,0.3612391034,0.8202327236
0.8831228914,0.6955885105,0.9063817109,0.5568584541,0.8012976234,0.5865159417,0.0601609931,0.670808794,0.8404491309,0.1261509347
0.471148581,0.699803985,0.5393196861,0.640106489,0.7470268772,0.6732097613,0.1582808506,0.0582261162,0.4568001241,0.6860691635
0.8464842737,0.0061652786,0.6840394875,0.4085211419,0.4644249785,0.6468733759,0.1590755379,0.1949243473,0.8559211565,0.1957320774
0.0425086445,0.3754223483,0.0310010635,0.2598171241,0.6770435094,0.5978421893,0.2766634999,0.1382648055,0.037910372,0.4152136701
0.2740446546,0.5145490523,0.7345637446,0.0092734653,0.6339564291,0.2129532348,0.599314271,0.0918835008,0.7426652757,0.6446203794
0.4521437734,0.9840803351,0.3667352556,0.7969673537,0.8264580905,0.8383808127,0.3449122128,0.3590382522,0.8304344744,0.6559170054
0.6802634518,0.1878461055,0.2404923195,0.6326552448,0.015292526,0.0665919301,0.2388771717,0.2396922507,0.764143059,0.9377079671
0.809967729,0.4301787608,0.6816818577,0.3520263,0.7836454741,0.9852744937,0.2431707247,0.4348064705,0.5300479946,0.0130804235
0.831004984,0.205084506,0.4438312694,0.3024174457,0.1620707465,0.6189266241,0.5351583257,0.9391489387,0.4658113783,0.6480875718
0.5235864015,0.1691536289,0.8230578101,0.157932217,0.6216516006,0.9625286553,0.7952451019,0.6788968064,0.2435276683,0.5246045692
0.9801569614,0.7187267998,0.3434350363,0.5219028101,0.096470092,0.5577951092,0.6418267661,0.4329505069,0.7606290006,0.84641851
0.0376037459,0.7539791397,0.2652964303,0.2009778507,0.5222911723,0.3432876889,0.6667275203,0.1224535133,0.0698985348,0.2546843966
0.9072611064,0.4894981845,0.5459228549,0.1749582456,0.9398330743,0.9331211448,0.497199781,0.1481753432,0.8220925191,0.1264192015
0.0382330278,0.9353721805,0.5364447033,0.0216144854,0.0096912992,0.7926598028,0.1010329374,0.4588171281,0.0826087277,0.6010953735
0.9870568062,0.9608964357,0.4262109303,0.5696332937,0.7061526214,0.7249694571,0.1898805648,0.4136443066,0.0816444706,0.1833120233
0.7669893219,0.2744293669,0.9237761511,0.037059803,0.0013720558,0.7401454221,0.8327321773,0.1231946205,0.4577161325,0.5678094372
0.1139860605,0.783517428,0.5524996382,0.0086991966,0.1708905774,0.3287764944,0.938235481,0.8325232137,0.2467635709,0.1082032665
0.2962160462,0.1980004229,0.22159125,0.3421315772,0.9102966303,0.1921626006,0.4162907768,0.3849602423,0.5390068316,0.0364734216
0.3763800745,0.2020024792,0.0169193095,0.904647111,0.8375117441,0.7856650003,0.5453913042,0.8356853137,0.2578826365,0.0101509474
0.1856881729,0.6011765297,0.1732937512,0.684178361,0.8287383344,0.4238428373,0.0963472947,0.4926446097,0.7116171618,0.3604368421
0.6684959384,0.5999305379,0.5259063777,0.2901323286,0.1952657995,0.3051352638,0.9073140516,0.5225283406,0.5032790899,0.1582007837
0.7597311789,0.1001266073,0.1618365829,0.6551890792,0.0968732839,0.9594166232,0.1894740241,0.0477735433,0.2803911299,0.3069075029
0.5977580443,0.3272439446,0.4548723269,0.698908254,0.42009524,0.9767192728,0.7371564212,0.8842250551,0.3619677119,0.4786148453
0.6008250494,0.0020853484,0.7547882216,0.7656205015,0.2531811213,0.3157381809,0.8473057901,0.0933146849,0.7232735637,0.3418693286
0.8754580035,0.7996153161,0.334749287,0.2976626847,0.8438584483,0.3331858122,0.4186278328,0.32812935,0.9913920746,0.7959056138
0.9450634071,0.3038860068,0.3049794999,0.249393814,0.8017272197,0.7154968404,0.9370140799,0.6639522235,0.8576000074,0.7471037125
0.2910874903,0.8036933881,0.0634532063,0.777264796,0.871898653,0.2980339865,0.1380690893,0.0209925952,0.6425150209,0.974498071
0.0675032481,0.4318700659,0.8467260485,0.2363871092,0.4719692427,0.1551182852,0.7071711638,0.5905936339,0.8823810371,0.9451364179
0.1371524194,0.9320207254,0.6324527366,0.6140356602,0.9042382862,0.298579555,0.4619800698,0.2391802731,0.3308911324,0.5168199041
0.4555165865,0.1980764063,0.265240991,0.4546450987,0.6358345321,0.8284299315,0.5751261418,0.2243826096,0.2938526755,0.5794424028
0.5353489211,0.829238205,0.7663613164,0.2650812715,0.2046741762,0.1770129884,0.7443847654,0.3585089615,0.8394667893,0.044644733
0.4004462431,0.9097585077,0.8948993697,0.4381733227,0.2154714444,0.4231096085,0.3834579876,0.0412803749,0.0200954545,0.7607101414
0.492109085,0.5477384846,0.3055971584,0.2666377472,0.8115859211,0.6323710205,0.7252196241,0.3215419289,0.2341163261,0.0927074759
0.3450906968,0.3119257081,0.807507816,0.4959132818,0.1439982662,0.3647582675,0.1276550842,0.295012194,0.6841327443,0.3369853944
0.1377675175,0.6881997364,0.4253660801,0.2863049784,0.3553414913,0.1508401926,0.3211478766,0.5232718869,0.5268196701,0.7867158817
0.2075802796,0.6229304424,0.1823150108,0.1734083004,0.4703746235,0.7585294733,0.7666983691,0.8056975135,0.0257276299,0.4058216314
0.6894059475,0.8962041824,0.618037578,0.463756342,0.7514497221,0.0462952547,0.7389993304,0.1207520089,0.5372965643,0.2755004407
0.0105161257,0.8266422222,0.6412719302,0.8959726458,0.3771522413,0.8056622979,0.3175700572,0.5347673995,0.9812247355,0.3329686755
0.4236786016,0.7013101638,0.2602511588,0.5390723783,0.9570550262,0.6016071634,0.4093390165,0.7265326288,0.2936742909,0.5726083845
0.1365277576,0.5275329449,0.2988334212,0.9848398,0.7872365469,0.016867076,0.1781392284,0.6655586178,0.353647809,0.4585877266
0.7265226005,0.3966293163,0.5383472834,0.843022506,0.3160248303,0.45443759,0.4019165495,0.0183212138,0.76158898,0.3623261829
0.0417907429,0.3380681239,0.6291684536,0.3748190736,0.565083703,0.5247517969,0.238175879,0.2775521863,0.5559058513,0.629528003
0.4752108192,0.8906599064,0.435455315,0.1883384807,0.555128413,0.9281040316,0.4926756136,0.1284411936,0.7200058743,0.0543080445
0.3302572186,0.5248303656,0.0247976228,0.0521002591,0.9623995863,0.800015297,0.9354685526,0.4406255384,0.9184594061,0.8156598217
0.1298697041,0.4469788577,0.7353014869,0.3650240849,0.3867880316,0.1104129371,0.7994705266,0.5011349064,0.7250355175,0.9098989659
0.8910613253,0.418629176,0.3262136609,0.2255426894,0.5201914043,0.325230408,0.8208387098,0.4558912627,0.2921377681,0.4157480765
0.695264627,0.8256197257,0.6329705243,0.5785503371,0.4548864993,0.0090741166,0.2477063325,0.7605960111,0.3288037076,0.9827453098
0.9117600869,0.8390415853,0.5753399206,0.289474709,0.4508619723,0.660248911,0.6172165486,0.736657215,0.3450301683,0.4780827488
0.6956668184,0.0454199477,0.1085810254,0.4143281414,0.27126789,0.0327121008,0.0374072809,0.5926533369,0.417861793,0.4965850869
0.0473536316,0.3633007705,0.9817915941,0.956998741,0.3410052974,0.523866219,0.8983371428,0.6972470658,0.3850679498,0.1310338585
0.5748244044,0.0102495567,0.3275903894,0.1822903978,0.172513471,0.445629728,0.1092724665,0.783480302,0.2603081197,0.795007179
0.7855301239,0.9860219958,0.6335020699,0.3229072033,0.0392871019,0.9006068637,0.3376996059,0.7724400247,0.3355673775,0.5350884916
0.9293562872,0.8953613804,0.9107302846,0.896036603,0.7167275532,0.8644200189,0.264005085,0.4045909049,0.4055920956,0.1367065066
0.0255646005,0.6652632814,0.0361510043,0.1602540426,0.7524868064,0.8859803185,0.5657681341,0.8266214407,0.1431195687,0.5010144184
0.217766762,0.2797835313,0.7138957456,0.2805215057,0.3695341002,0.7235464123,0.7714803098,0.5375107452,0.0959491846,0.3883343686
0.5440901199,0.1933442696,0.4453458325,0.3414519324,0.3245242264,0.3598094548,0.5569445426,0.7394602126,0.0421511577,0.2571666085
0.5258725772,0.6054202907,0.7973676727,0.1303516957,0.7111457551,0.2933899483,0.131687921,0.1040472081,0.2607464783,0.2004061483
0.59867458,0.5831328474,0.7004042931,0.0526120912,0.9193135067,0.7718028575,0.7719628981,0.2479837313,0.8542919636,0.111213258
0.6492525451,0.5219519646,0.9137506101,0.2993364288,0.1216206753,0.4457744844,0.2099058742,0.8747728546,0.9872584858,0.1750857614
0.6300656581,0.2663718488,0.8425797129,0.4435402835,0.1470634043,0.2700777298,0.8756756862,0.0200379898,0.1375624528,0.1030551435
0.3883409309,0.178963182,0.0363006974,0.344947977,0.0506201384,0.9137099818,0.7380983981,0.6732015628,0.1383912959,0.1445336093
0.9466859912,0.9442830887,0.4303152729,0.5129309967,0.0591308733,0.1880934893,0.9504978529,0.2785892354,0.1111500931,0.6324679803
0.3113707304,0.0554603827,0.3886690983,0.5727631836,0.0389789324,0.3586890157,0.3403944671,0.8253000048,0.9742927914,0.7989196102
0.3865771731,0.8545328004,0.7283923801,0.3382372684,0.1481657529,0.7274642994,0.6235683917,0.9539082053,0.8479536055,0.5559575933
0.712999607,0.147777661,0.5609816981,0.8036749866,0.7621710242,0.2671981091,0.4369909875,0.6077659174,0.6464968906,0.814098126
0.5574867325,0.968310439,0.4397725775,0.6215982791,0.1514581759,0.2346491567,0.0047973169,0.0706719472,0.7465133474,0.0936181911
0.7899521496,0.6770925603,0.5766401135,0.8036663281,0.9724243619,0.6393174075,0.1647801809,0.5627431488,0.483758474,0.9907740965
0.5203941625,0.9248248229,0.2344756715,0.6612141442,0.3206671935,0.4339453354,0.0891033988,0.2736792902,0.2828165477,0.508798501
0.6275754739,0.1135812814,0.9093655753,0.8196509467,0.3292734358,0.302732598,0.9589780783,0.7874973293,0.3346576258,0.1157830013
0.5443001466,0.9689152134,0.8005700591,0.2307157884,0.6600835552,0.3782174704,0.6473529404,0.0645680437,0.977891813,0.0295522283
0.6596406978,0.5393606666,0.3432756844,0.7847125023,0.2488458334,0.1922378761,0.5793930215,0.886847639,0.0923818378,0.7744098052
0.4981313171,0.6401122706,0.9897344692,0.1203390213,0.2333584691,0.782992031,0.8593234355,0.2773778539,0.7519058962,0.2306874492
0.056868494,0.1176295474,0.6049769577,0.7457444286,0.9078071157,0.1032618938,0.5746537733,0.1187612962,0.3604929126,0.1748713853
0.704007013,0.4532047908,0.6102696373,0.0864416822,0.0392143903,0.8818417778,0.7404947488,0.917449858,0.7191846117,0.9152293513
0.9745854738,0.7701066975,0.1941434117,0.999522073,0.2445865264,0.47617304,0.1601855953,0.0156819075,0.6914777292,0.8951635328
0.7551563068,0.2944641784,0.9926959306,0.7399307883,0.6991707613,0.2956931195,0.8305279703,0.769168149,0.6756812509,0.0301926462
0.8256463483,0.2462351485,0.3332729079,0.3361338282,0.2526731293,0.5272108207,0.7014160019,0.2203965886,0.901898277,0.7476347813
0.7925366408,0.1884215334,0.1132847478,0.7696533657,0.2974979277,0.0960849726,0.1467645227,0.4775652494,0.2465584481,0.6910006604
0.6743827891,0.6257441766,0.0415949838,0.9875806877,0.409029366,0.5321135859,0.812471749,0.2770485359,0.5430026795,0.2138605672
0.6530151123,0.4448677124,0.9314841076,0.6322718931,0.0570675652,0.2750999834,0.3242573817,0.2906683928,0.3212839949,0.3826318416
0.2013681915,0.5906338126,0.891763319,0.0512235151,0.8278697475,0.757051381,0.4028275753,0.5762010624,0.480240925,0.3724935499
0.4277226792,0.165565629,0.4108602428,0.0045597169,0.1246874267,0.5839912873,0.856916589,0.6107281535,0.042717254,0.4049550325
0.1979511552,0.8020231745,0.2063352102,0.6966764771,0.3379094347,0.2318641292,0.0631039564,0.0263683067,0.8085230964,0.1518204377
0.267787647,0.2174914267,0.8387025364,0.1092778645,0.1792871251,0.6035840388,0.2432013333,0.9968033573,0.1000747508,0.4652506022
0.1656103181,0.1743042837,0.8326000273,0.1193197886,0.9316079912,0.8556547272,0.3991706891,0.0337125428,0.447816405,0.9132140451
0.7377050542,0.5331887719,0.9219094999,0.6137048737,0.0839376634,0.7667879041,0.3813169892,0.3680645027,0.7945383436,0.8981489257
0.499282127,0.1413340359,0.6342041166,0.4966717216,0.7718585932,0.2608433824,0.7634098367,0.2388324842,0.3417336177,0.2641461461
0.6890622019,0.7525820448,0.6382504266,0.8953206858,0.2819180414,0.0194671282,0.4151750971,0.9849185634,0.7199057431,0.5984212572
0.104861127,0.5605723418,0.7326406864,0.3393499525,0.9745882137,0.2330693714,0.8882855067,0.3715102875,0.6723123088,0.4325559807
0.6055765825,0.3871451302,0.577201511,0.9062595039,0.4328822927,0.0937360697,0.839959966,0.5041163906,0.061758315,0.1060521731
0.5492303045,0.3605570577,0.2530230482,0.7176201511,0.270685832,0.8858796984,0.857604095,0.0149150549,0.653657916,0.0313649189
0.0012116216,0.274306044,0.7014206094,0.9043370795,0.1481802349,0.074418752,0.0588920151,0.2925380869,0.8225992827,0.9884077313
0.8747708674,0.0016203457,0.9802555661,0.4231316801,0.5616044078,0.8765480188,0.0739708149,0.6022985098,0.0757987581,0.8850531254
0.0114325688,0.7853788056,0.9394492444,0.913134695,0.5491559475,0.7475808582,0.4486681004,0.6499069573,0.2026485021,0.7581683705
0.6193953659,0.1290188469,0.3072235393,0.6163599389,0.5841047799,0.7251443753,0.2481297108,0.8549854285,0.5581791622,0.610985195
